Join_Count,TARGET_FID,id,foreign_id,lat,lng,description,river,town,active,TNMID,METASOURCE,SOURCEDATA,SOURCEORIG,SOURCEFEAT,LOADDATE,GNIS_ID,AREAACRES,AREASQKM,STATES,HUC8,NAME,Shape_Leng,county_fips,county_name
1,167,1826,DSMNSRV02,42.042768,-93.933207,"Des Moines River at E41 (Old HWY 30, Lincoln HWY) (DSMNSRV02)",Des Moines River,Boone,t,{691DCFE7-DFF0-48AA-9159-7CD3F9B2C5C2}, , , , ,6/11/2012 0:00:00,0.0,1104287.57,4468.9,IA,7100004.0,Middle Des Moines,7.05359467269,19015,Boone County
1,168,996,BEVRCRK02,42.4553,-93.2233,Beaver Creek at 170th St at Owasa (BEVRCRK02),Beaver Creek,Owasa,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0.0,931827.1,3770.97,IA,7080207.0,Upper Iowa,5.68815199018,19083,Hardin County
1,169,738,RHNCR01,41.722496,-91.790559,Rhine Creek at Augusta Ave at Oxford (RHNCR01),Rhine Creek,Oxford,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0.0,1078893.67,4366.13,IA,7080209.0,Lower Iowa,5.82214410209,19103,Johnson County
1,170,1763,WFLTLSIOUX01,42.492951,-96.075634,West Fork Little Sioux River at Moville (WFLTLSIOUX01),West Fork Little Sioux River,Moville,t,{0B4CD9CA-0CD3-4B46-9A20-22E101E6B4AC}, , , , ,6/11/2012 0:00:00,0.0,618384.11,2502.51,IA,10230004.0,Monona-Harrison Ditch,3.72696891955,19193,Woodbury County
1,171,1858,OTTRCRK02,42.928604,-91.696963,Otter Creek at Elgin (OTTRCRK02),Otter Creek,Elgin,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19065,Fayette County
1,172,1835,MSQUTOCR02,41.46685,-95.603946,Mosquito Creek at Railroad HWY (MSQUTOCR02),Mosquito Creek,Neola,t,{137604D3-AC1D-4A2C-99B1-C2EE95514D5C}, , , , ,6/11/2012 0:00:00,0.0,712850.78,2884.81,"IA,NE",10230006.0,Big Papillion-Mosquito,4.42218693503,19155,Pottawattamie County
1,173,1044,ELKRN01,42.498051,-92.252549,Elk Run Creek at Independence Ave at Waterloo (ELKRN01),Elk Run Creek,Waterloo,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19013,Black Hawk County
1,174,1920,ENISH01,40.694728,-95.56248,East Nishnabotna River at Riverton (ENISH01),East Nishnabotna River,Riverton,t,{32B6905C-C90F-485E-92C6-683554366E45}, , , , ,6/11/2012 0:00:00,0.0,735184.8399999999,2975.19,IA,10240003.0,East Nishnabotna,4.90990594587,19071,Fremont County
1,175,1042,NBEARCR01,42.275414,-91.985833,North Bear Creek at 51st St Dr at Brandon (NBEARCR01),North Bear Creek,Brandon,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19011,Benton County
1,176,1032,TRBLSM01,41.4611,-94.8872,Troublesome Creek at Troublesome Creek Rd at Lorah (TRBLSM01),Troublesome Creek,Lorah,t,{32B6905C-C90F-485E-92C6-683554366E45}, , , , ,6/11/2012 0:00:00,0.0,735184.8399999999,2975.19,IA,10240003.0,East Nishnabotna,4.90990594587,19029,Cass County
1,177,1011,HOOSRCR01,41.8715,-91.5882,Hoosier Creek at Vista Rd at Ely (HOOSRCR01),Hoosier Creek,Ely,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0.0,1060665.78,4292.37,IA,7080208.0,Middle Iowa,5.65546570065,19113,Linn County
1,178,1031,TIPTNCR02,42.3683,-93.33900000000001,Tipton Creek at 230th St at Hubbard (TIPTNCR02),Tipton Creek,Hubbard,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0.0,931827.1,3770.97,IA,7080207.0,Upper Iowa,5.68815199018,19083,Hardin County
1,179,714,BRSHYCR01,41.87696,-94.769562,Brushy Creek at 330th St at Dedham (BRSHYCR01),Brushy Creek,Dedham,t,{FFBAED06-1CB1-450D-AB03-D3562BAB3878}, , , , ,6/11/2012 0:00:00,0.0,727597.2199999999,2944.48,IA,7100007.0,South Raccoon,3.92060414651,19027,Carroll County
1,180,1663,ONIONCR01,42.053529,-93.698584,Onion Creek at N 500th Ave at Ames (ONIONCR01),Onion Creek,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19169,Story County
1,181,757,WNBGORV01,43.121176,-93.1227,Winnebago River at Thrush Ave at Mason City (WNBGORV01),Winnebago River,Mason City,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19033,Cerro Gordo County
1,182,1854,BRCKCMP01,43.133352,-91.889389,Brockcamp Creek at Festina (BRCKCMP01),Brockcamp Creek,Festina,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19191,Winneshiek County
1,183,751,UIWARV02,43.34,-91.8339,Upper Iowa River at Bluffton Rd at Decorah (UIWARV02),Upper Iowa River,Decorah,t,{342979AC-90B2-4197-A662-8F96F2E3F98B}, , , , ,6/11/2012 0:00:00,0.0,639677.18,2588.68,"IA,MN",7060002.0,Upper Iowa,4.03046094434,19191,Winneshiek County
1,184,1761,FLOYDRV02,42.80027,-96.174569,Floyd River at Le Mars (FLOYDRV02),Floyd River,Le Mars,t,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D}, , , , ,10/6/2016 0:00:00,0.0,586327.51,2372.79,IA,10230002.0,Floyd,3.75376918356,19149,Plymouth County
1,185,1952,NFMQKTA02,42.482729,-91.123889,North Fork Maquoketa River at Dyersville (NFMQKTA02),North Fork Maquoketa River,Dyersville,t,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85}, , , , ,6/11/2012 0:00:00,0.0,1196986.08,4844.04,IA,7060006.0,Maquoketa,5.43151936743,19061,Dubuque County
1,186,1650,NFCTFSH01,42.486343,-90.703606,North Fork Catfish Creek at Brunskill Road (NFCTFSH01),North Fork Catfish Creek,Dubuque,t,{D09DB136-C0FD-4F58-8B45-0382680A89B4}, , , , ,6/11/2012 0:00:00,0.0,951301.75,3849.79,"IA,IL,WI",7060005.0,Apple-Plum,4.7249323107,19061,Dubuque County
1,187,1847,MADCRK02,41.478706,-91.019951,Mad Creek at 180th ST/County G14 (MADCRK02),Mad Creek,Muscatine,t,{C5D4BA12-6399-4A40-A170-2F26C7D2C6B1}, , , , ,6/11/2012 0:00:00,0.0,634693.16,2568.51,"IA,IL",7080101.0,Copperas-Duck,5.58462516616,19139,Muscatine County
1,188,1005,DRYCR02,42.0217,-91.8535,Dry Creek at 69th St at Atkins (DRYCR02),Dry Creek,Atkins,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19011,Benton County
1,189,11876,OCHYDNRV02,43.327991,-95.486053,Ocheyedan River at May City (OCHYDNRV02),Ocheyedan River,May City,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19143,Osceola County
1,190,1916,WFCRKDCR01,41.281708,-91.715885,West Fork Crooked Creek at Washington (WFCRKDCR01),West Fork Crooked Creek,Washington,t,{D6567D53-25C9-4F9D-9848-7A6CD56F39B3}, , , , ,6/11/2012 0:00:00,0.0,1045531.64,4231.12,IA,7080107.0,Skunk,5.03870994718,19183,Washington County
1,191,1755,DRYRNCRK01,42.525179,-92.441413,Dry Run Creek at Cedar Falls (DRYRNCRK01),Dry Run Creek,Cedar Falls,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19013,Black Hawk County
1,192,1739,CEDARRV07,43.499606,-93.001956,Cedar River at Ortranto (CEDARRV07),Cedar River,Ortranto,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0.0,1078114.47,4362.98,"IA,MN",7080201.0,Upper Cedar,5.43039032996,19131,Mitchell County
1,193,1951,WAPSI03,41.971925,-90.960057,Wapsipinicon River at Oxford Mills (WAPSI03),Wapsipinicon River,Oxford Mills,t,{2CA76B6F-4299-487E-B45B-1C2EA9361D20}, , , , ,6/11/2012 0:00:00,0.0,628099.07,2541.83,IA,7080103.0,Lower Wapsipinicon,3.77823775055,19105,Jones County
1,194,1832,SRCCNRV01,41.564102,-94.233173,South Raccoon River at Dexfield RD (SRCCNRV01),South Raccoon River,Redfield,t,{FFBAED06-1CB1-450D-AB03-D3562BAB3878}, , , , ,6/11/2012 0:00:00,0.0,727597.2199999999,2944.48,IA,7100007.0,South Raccoon,3.92060414651,19049,Dallas County
1,195,725,HRGVCR01,42.756143,-93.025721,Hargrave Creek at Franklin Ave at Dumont (HRGVCR01),Hargrave Creek,Dumont,t,{6D42187C-4B29-4472-A8FE-52C4FE84047B}, , , , ,6/11/2012 0:00:00,0.0,551118.08,2230.3,IA,7080204.0,West Fork Cedar,3.76596645838,19023,Butler County
1,196,1818,SLOUGHCR01,43.206325,-92.732549,Slough Creek at HWY 218 (SLOUGHCR01),Slough Creek,Orchard,t,{6AE5D8A8-3316-49A6-B484-84B00A70076D}, , , , ,6/11/2012 0:00:00,0.0,1078114.47,4362.98,"IA,MN",7080201.0,Upper Cedar,5.43039032996,19067,Floyd County
1,197,1043,BLUECR01,42.202583,-91.824506,Blue Creek at Urbana Rd at Center Point (BLUECR01),Blue Creek,Center Point,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19113,Linn County
1,198,1745,LTLSIOUX01,42.74514,-95.551691,Little Sioux River at Cherokee (LTLSIOUX01),Little Sioux River,Cherokee,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19035,Cherokee County
1,199,998,BNNTTCR01,41.9529,-92.6492,Bennett Creek at G Ave at Tama (BNNTTCR01),Bennett Creek,Tama,t,{D0140C1A-627A-43BA-BA40-75FC583D2728}, , , , ,6/11/2012 0:00:00,0.0,1060665.78,4292.37,IA,7080208.0,Middle Iowa,5.65546570065,19171,Tama County
1,200,11868,SHLRK05,43.005372,-92.925499,Shell Rock River at Rockford (SHLRK05),Shell Rock River,Rockford,t,{D911D322-0667-4C87-9505-EC11E48345D3}, , , , ,6/11/2012 0:00:00,0.0,691348.09,2797.79,"IA,MN",7080202.0,Shell Rock,5.47060778398,19067,Floyd County
1,201,747,SQWCR02,42.036626,-93.645004,Ioway Creek at Stange Rd at Ames (SQWCR02),Ioway Creek,Ames,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19169,Story County
1,202,1981,BEARCREEK01,42.137245,-93.542191,Bear Creek at Roland (BEARCREEK01),Bear Creek,Roland,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19169,Story County
1,203,1840,BRCHFLD01,41.7393,-94.395211,Burchfield Creek at Sage Trail (BRCHFLD01),Burchfield Creek,Panora,t,{FFBAED06-1CB1-450D-AB03-D3562BAB3878}, , , , ,6/11/2012 0:00:00,0.0,727597.2199999999,2944.48,IA,7100007.0,South Raccoon,3.92060414651,19077,Guthrie County
1,204,1855,WLNTCRK01,41.984475,-91.17496000000001,Walnut Creek at Olin (WLNTCRK01),Walnut Creek,Olin,t,{2CA76B6F-4299-487E-B45B-1C2EA9361D20}, , , , ,6/11/2012 0:00:00,0.0,628099.07,2541.83,IA,7080103.0,Lower Wapsipinicon,3.77823775055,19105,Jones County
1,205,1946,DYECRK01,42.034149,-93.30967,Dye Creek at Colo (DYECRK01),Dye Creek,Colo,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19169,Story County
1,206,1841,BOYERRV01,41.573223,-95.845234,Boyer River at County F58 (BOYERRV01),Boyer River,Missouri Valley,t,{FA3F5B0F-E548-4B41-9276-B1409BDFBB0C}, , , , ,6/11/2012 0:00:00,0.0,761568.23,3081.96,IA,10230007.0,Boyer,5.11919109484,19085,Harrison County
1,207,1852,CLRCRK01,41.718254,-91.740208,Clear Creek at Oxford (CLRCRK01),Clear Creek,Oxford,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0.0,1078893.67,4366.13,IA,7080209.0,Lower Iowa,5.82214410209,19103,Johnson County
1,208,1845,WFKLTSIOUX01,43.419586,-95.269068,West Fork Little Sioux at 160th AVE (WFKLTSIOUX01),West Fork Little Sioux River,Lake Park,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19059,Dickinson County
1,209,1856,CTFSHCR01,42.467386,-90.682531,Catfish Creek at Dubuque (CTFSHCR01),Catfish Creek,Dubuque,t,{D09DB136-C0FD-4F58-8B45-0382680A89B4}, , , , ,6/11/2012 0:00:00,0.0,951301.75,3849.79,"IA,IL,WI",7060005.0,Apple-Plum,4.7249323107,19061,Dubuque County
1,210,759,WNBGORV03,43.220065,-93.29980800000001,Winnebago River at Killdeeer Ave at Mason City (WNBGORV03),Winnebago River,Mason City,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19033,Cerro Gordo County
1,211,1815,PRAIRIECRK01,41.923208,-91.783714,Prairie Creek at HWY151 (PRAIRIECRK01),Prairie Creek,Fairfax,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19113,Linn County
1,212,1762,FLOYDRV03,43.185438,-95.86844300000001,Floyd River at Sheldon (FLOYDRV03),Floyd River,Sheldon,t,{0E741BD6-D424-4C09-B0FD-E17D9C27E19D}, , , , ,10/6/2016 0:00:00,0.0,586327.51,2372.79,IA,10230002.0,Floyd,3.75376918356,19167,Sioux County
1,213,1015,MUDCR01,42.1547,-92.0057,Mud Creek at 61st St at Vinton (MUDCR01),Mud Creek,Vinton,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19011,Benton County
1,214,739,RLSTNCR01,41.661684,-91.522698,Ralston Creek at Governor St at Iowa City (RLSTNCR01),Ralston Creek,Iowa City,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0.0,1078893.67,4366.13,IA,7080209.0,Lower Iowa,5.82214410209,19103,Johnson County
1,215,1008,ENISH05,41.5117,-94.9359,East Nishnabotna River at 345th St at Brayton (ENISH05),East Nishnabotna River,Brayton,t,{32B6905C-C90F-485E-92C6-683554366E45}, , , , ,6/11/2012 0:00:00,0.0,735184.8399999999,2975.19,IA,10240003.0,East Nishnabotna,4.90990594587,19009,Audubon County
1,216,1779,SCHQSTCR01,40.78279,-92.197807,South Chequest Creek at Bassett (SCHQSTCR01),South Chequest Creek,Troy,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0.0,1370685.19,5546.97,"IA,MO",7100009.0,Lower Des Moines,5.89631193612,19051,Davis County
1,217,1027,SFIOWA02,42.4527,-93.3846,South Fork Iowa River at Buckeye (SFIOWA02),South Fork Iowa River,Buckeye,t,{ECE669E9-D814-4A42-9574-B61B0BEEF0E1}, , , , ,6/11/2012 0:00:00,0.0,931827.1,3770.97,IA,7080207.0,Upper Iowa,5.68815199018,19083,Hardin County
1,218,11872,DSMNSRV01,41.091633,-92.526501,Des Moines River at Chillicothe (DSMNSRV01),Des Moines River,Chillicothe,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0.0,1370685.19,5546.97,"IA,MO",7100009.0,Lower Des Moines,5.89631193612,19179,Wapello County
1,219,1914,SKNKRV03,41.194987,-91.807469,Skunk River at Brighton (SKNKRV03),Skunk River,Brighton,t,{D6567D53-25C9-4F9D-9848-7A6CD56F39B3}, , , , ,6/11/2012 0:00:00,0.0,1045531.64,4231.12,IA,7080107.0,Skunk,5.03870994718,19183,Washington County
1,220,1000,BFFLOCR01,41.7123,-91.6995,Buffalo Creek at Hwy 6 at Tiffin (BFFLOCR01),Buffalo Creek,Tiffin,t,{81FC7671-7479-4492-AE19-BF9BA3BFFE14}, , , , ,6/11/2012 0:00:00,0.0,1078893.67,4366.13,IA,7080209.0,Lower Iowa,5.82214410209,19103,Johnson County
1,221,1007,DRYCRK02,42.0947,-91.6381,Dry Creek at County Home Rd at Robins (DRYCRK02),Dry Creek,Robins,t,{65F2CD30-B70F-474A-8E7D-FFABDB288751}, , , , ,6/11/2012 0:00:00,0.0,703253.72,2845.97,IA,7080206.0,Lower Cedar,4.56838127734,19113,Linn County
1,222,1824,CAMPCR01,41.600519,-93.3653,Camp Creek at HWY 163 (NE 12th Ave.) (CAMPCR01),Camp Creek,Mitchellville,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0.0,1563257.96,6326.29,IA,7100008.0,Lake Red Rock,6.18966542928,19153,Polk County
1,223,760,WNBGORV04,43.263058,-93.418067,Winnebago River at Eagle Ave at Fertile (WNBGORV04),Winnebago River,Fertile,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19195,Worth County
1,224,1013,LTLTKY01,43.0089,-91.86940000000001,Little Turkey River at Nature Rd at Eldorado (LTLTKY01),Little Turkey River,Eldorado,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19065,Fayette County
1,225,1985,CRNECREEK01,42.576805,-92.18050400000001,Crane Creek at Dunkerton (CRNECREEK01),Crane Creek,Dunkerton,t,{D3C57FE4-D26B-46B6-B387-EAB1A96A2CF0}, , , , ,6/11/2012 0:00:00,0.0,1003377.82,4060.53,"IA,MN",7080102.0,Upper Wapsipinicon,5.6383031509,19013,Black Hawk County
1,226,755,WLLWCR02,43.155786,-93.220835,Willow Creek at N Pierce Ave at Mason City (WLLWCR02),Willow Creek,Mason City,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19033,Cerro Gordo County
1,227,11878,LTLROCK01,43.325237,-96.097099,Little Rock River at George (LTLROCK01),Little Rock River,George,t,{2B797D37-69F7-4E74-8D60-A55ED945FA58}, , , , ,10/6/2016 0:00:00,0.0,1074463.81,4348.2,"IA,MN",10170204.0,Rock,4.71877570429,19119,Lyon County
1,228,763,WNISH02,41.146319,-95.441864,West Nishnabotna River at Brothers Ave at Henderson (WNISH02),West Nishnabotna River,Henderson,t,{0ADD5A65-48D5-4C2D-9478-CC5524DCBC96}, , , , ,6/11/2012 0:00:00,0.0,1056982.61,4277.46,IA,10240002.0,West Nishnabotna,4.7622280514,19129,Mills County
1,229,1012,LIMECR01,42.2974,-92.0177,Lime Creek at Benton-Buchanan Rd at Brandon (LIMECR01),Lime Creek,Brandon,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19011,Benton County
1,230,1652,SQWCR03,42.123027,-93.715057,Ioway Creek at 160th St at Gilbert (SQWCR03),Ioway Creek,Gilbert,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19015,Boone County
1,231,1750,LTLSIOUX04,43.327402,-95.201261,Little Sioux River at Milford (LTLSIOUX04),Little Sioux River,Milford,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19059,Dickinson County
1,232,1983,MNTGMRY01,42.13147,-93.756668,Montgomery Creek at Gilbert (MNTGMRY01),Montgomery Creek,Gilbert,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19015,Boone County
1,233,1874,SUGARCR01,40.784478,-91.571362,Sugar Creek at Houghton(SUGARCR01),Sugar Creek,Houghton,t,{83925D5C-3127-4C58-BFB6-A623B748AAE9}, , , , ,6/11/2012 0:00:00,0.0,1546231.99,6257.38,"IA,IL,MO",7080104.0,Flint-Henderson,6.48831613038,19111,Lee County
1,234,1040,CRANECR02,43.213628,-92.27727,Crane Creek at 100th St at Jerico (CRANECR02),Crane Creek,Jerico,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19037,Chickasaw County
1,235,11863,TKYRV01,42.73213,-91.159174,Turkey River at Osterdock (TKYRV01),Turkey River,Osterdock,t,{5F37CEFE-0361-453D-BE80-A71DB9CD1EF6}, , , , ,6/11/2012 0:00:00,0.0,1084109.94,4387.24,IA,7060004.0,Turkey,4.59363228966,19043,Clayton County
1,236,1918,MILLERCRK01,42.384512,-92.254363,Miller Creek at Washburn (MILLERCRK01),Miller Creek,Washburn,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19013,Black Hawk County
1,237,1873,EINDNCR01,41.952123,-93.405982,East Indian Creek at Maxwell (EINDNCR01),East Indian Creek,Maxwell,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19169,Story County
1,238,1867,SSKNK01,41.574715,-93.037189,South Skunk River at Reasnor (SSKNK01),South Skunk River,Reasnor,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19099,Jasper County
1,239,1752,WALNUTCR01,41.501097,-93.251632,Walnut Creek at Runnells (WALNUTCR01),Walnut Creek,Runnells,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0.0,1563257.96,6326.29,IA,7100008.0,Lake Red Rock,6.18966542928,19125,Marion County
1,240,1868,FOURMLE01,41.568344,-93.522422,Fourmile Creek at Pleasant Hill (FOURMLE01),Fourmile Creek,Pleasant Hill,t,{6BC7C38A-1876-4BD3-89C0-5898FB18BBA1}, , , , ,6/11/2012 0:00:00,0.0,1563257.96,6326.29,IA,7100008.0,Lake Red Rock,6.18966542928,19153,Polk County
1,241,11896,SPRNGRUN01,43.347488,-95.111778,Spring Run Creek at Arnolds Park (SPRNGRUN01),Spring Run Creek,Arnolds Park,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19059,Dickinson County
1,242,733,LTLSIOUX03,43.184268,-95.191472,Little Sioux River at 320th St at Spencer (LTLSIOUX03),Little Sioux River,Spencer,t,{AC6CFCCF-A163-42EF-A69B-B849D9CA226B}, , , , ,12/1/2016 0:00:00,0.0,1812413.43,7334.58,"IA,MN",10230003.0,Little Sioux,8.94025563372,19041,Clay County
1,243,754,WLLWCR01,43.150827,-93.20693,Willow Creek at 1st St SW at Mason City (WLLWCR01),Willow Creek,Mason City,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19033,Cerro Gordo County
1,244,1833,ENISH02,40.785763,-95.384914,East Nishnabotna at HWY59 at Shenandoah (ENISH02),East Nishnabotna River,Shenandoah,t,{32B6905C-C90F-485E-92C6-683554366E45}, , , , ,6/11/2012 0:00:00,0.0,735184.8399999999,2975.19,IA,10240003.0,East Nishnabotna,4.90990594587,19071,Fremont County
1,245,762,WNBGORV06,43.342286,-93.630953,Winnebago River at 400th St at Leland (WNBGORV06),Winnebago River,Leland,t,{7E36A47E-08C4-4336-831F-7153E955FBD0}, , , , ,6/11/2012 0:00:00,0.0,440576.64,1782.95,"IA,MN",7080203.0,Winnebago,3.63671953886,19189,Winnebago County
1,246,737,NWLNTCR02,41.614686,-93.72652,North Walnut Creek at Hickman Rd at Urbandale (NWLNTCR02),North Walnut Creek,Urbandale,t,{642334D3-7EFA-4E7E-9500-F5A9E8FBF717}, , , , ,6/11/2012 0:00:00,0.0,1581359.74,6399.54,IA,7100006.0,North Raccoon,7.63352986486,19153,Polk County
1,247,1672,CHQSTCR02,40.804359,-92.2077,Chequest Creek at Wheat Ave at Keosauqua (CHQSTCR02),Chequest Creek,Keosauqua,t,{BD63BFB7-471A-41B1-8B65-1FCFFD956A3C}, , , , ,6/11/2012 0:00:00,0.0,1370685.19,5546.97,"IA,MO",7100009.0,Lower Des Moines,5.89631193612,19051,Davis County
1,248,11865,KITTYCRK01,42.188927,-91.22265,Kitty Creek at Langworthy (KITTYCRK01),Kitty Creek,Langworthy,t,{54F3C0AD-2A15-441C-BD3B-1373FB7DBC85}, , , , ,6/11/2012 0:00:00,0.0,1196986.08,4844.04,IA,7060006.0,Maquoketa,5.43151936743,19105,Jones County
1,249,715,BVRCR01,42.581216,-92.73164000000001,Beaver Creek at Sinclair Ave at Parkersburg (BVRCR01),Beaver Creek,Parkersburg,t,{10D6BD99-0D47-4E35-9629-7F5417158BDF}, , , , ,6/11/2012 0:00:00,0.0,1546778.49,6259.6,IA,7080205.0,Middle Cedar,5.82086975405,19023,Butler County
1,250,1029,SSKNK04,42.2171,-93.583,South Skunk River at Christytown Rd at Randall (SSKNK04),South Skunk River,Randall,t,{A3289F99-CD86-4AF6-A77E-5442630D5AFD}, , , , ,6/11/2012 0:00:00,0.0,1179865.93,4774.75,IA,7080105.0,South Skunk,6.74624294085,19079,Hamilton County
