MACRO_START,CAPPED_EPISODE_END,TOTAL_EPISODE_DURATION,NEW_EPISODE_ID,BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,FLOOD_CAUSE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,600,202405,21,1015,191762,1183300,IOWA,19,2024,May,Flash Flood,C,99,JASPER,DMX,2024-05-21 06:00:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Public,Heavy Rain,1.03,E,KELLOGG,0.71,ENE,KELLOGG,41.72,-92.9,41.7235,-92.9005,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water over the road on IA 224 just north of Kellogg.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,600,202405,21,1015,191762,1183307,IOWA,19,2024,May,Flash Flood,C,171,TAMA,DMX,2024-05-21 06:00:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,2.58,SW,MONTOUR,2.81,SSW,MONTOUR,41.94,-92.75,41.9392,-92.743,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water flowing over B Ave south of 340th St due to flooding from Raven Creek.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,600,202405,21,1015,191762,1183308,IOWA,19,2024,May,Flash Flood,C,171,TAMA,DMX,2024-05-21 06:00:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Law Enforcement,Heavy Rain,2.07,S,TAMA ARPT,3.62,W,IRVING,41.92,-92.58,41.9279,-92.3508,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Multiple reports of water over road in southern part of the county.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,700,202405,21,1015,191762,1183332,IOWA,19,2024,May,Flash Flood,C,171,TAMA,DMX,2024-05-21 07:00:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.47,SSE,MONTOUR,0.43,S,MONTOUR,41.95,-92.71,41.9394,-92.7131,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Hwy T47 closed south of Montour due to water flowing over the road.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,700,202405,21,1015,191762,1183328,IOWA,19,2024,May,Flash Flood,C,171,TAMA,DMX,2024-05-21 07:00:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,2.76,N,MONTOUR,2.86,N,MONTOUR,42.01,-92.72,42.0085,-92.7215,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",C Ave north of US 30 closed due to flooding. Reported by Tama County Engineer via social media.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,700,202405,21,1015,191762,1183329,IOWA,19,2024,May,Flash Flood,C,171,TAMA,DMX,2024-05-21 07:00:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,1.47,NNW,TRAER,2.17,N,TRAER,42.22,-92.48,42.2207,-92.4725,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",P Ave closed from 145th to 155th St due to flooding. Reported by Tama County Engineer via social media.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,806,202405,21,1000,191762,1183335,IOWA,19,2024,May,Flash Flood,C,83,HARDIN,DMX,2024-05-21 08:06:00,CST-6,2024-05-21 10:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,5.6,W,IOWA FALLS,5.26,W,IOWA FALLS,42.52,-93.38,42.5258,-93.3889,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Road closed due to water flowing over the road.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,830,202405,21,1015,191762,1183337,IOWA,19,2024,May,Flash Flood,C,99,JASPER,DMX,2024-05-21 08:30:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Trained Spotter,Heavy Rain,2.06,E,GREEN CASTLE,1.82,NNW,GODDARD,41.75,-93.23,41.7447,-93.23,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water over gravel road intersection of N 51st Ave and W 100th St. N.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,831,202405,21,1000,191762,1183339,IOWA,19,2024,May,Flash Flood,C,83,HARDIN,DMX,2024-05-21 08:31:00,CST-6,2024-05-21 10:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,1.45,ESE,IOWA FALLS,1.42,ESE,IOWA FALLS,42.5139,-93.2426,42.5132,-93.2306,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",Water is covering 130th Street east of town.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,903,202405,21,1015,191762,1183342,IOWA,19,2024,May,Flash Flood,C,75,GRUNDY,DMX,2024-05-21 09:03:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Emergency Manager,Heavy Rain,5.04,NW,WELLSBURG,2.96,NNE,FREDSVILLE,42.4864,-92.9828,42.5128,-92.5687,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",An increasing number of county roads across the county are becoming impassable due to flash flooding.,CSV
2024-05-20 23:00:00,2024-05-22 20:00:00,1 days 21:00:00,191762_0,202405,21,916,202405,21,1015,191762,1183343,IOWA,19,2024,May,Flash Flood,C,23,BUTLER,DMX,2024-05-21 09:16:00,CST-6,2024-05-21 10:15:00,0,0,0,0,0.00K,0.00K,Department of Highways,Heavy Rain,1.72,E,APLINGTON,1.84,E,AUSTINVILLE,42.5754,-92.8468,42.5809,-92.9437,"PLEASE NOTE, for tornadoes, please see separate Storm Data entry for May 21st. ||Multiple rounds of thunderstorms brought torrential rainfall, damaging winds, hail and destructive tornadoes to the state. These thunderstorms were the result of a low pressure system which lifted north into the area on the night of May 20th, 2024, producing slow moving storms that dropped 2 to 4 inches of rainfall. This resulted in flash flooding over portions of northern and central Iowa through the morning of May 21st, 2024. State level damage estimates to public infrastructure exceeded 7 million dollars due to the morning flooding.||Following the heavy rainfall through the morning, skies cleared out ahead of an approaching cold front. By the afternoon hours of May 21st, 2024, this cold front produced a line of strong thunderstorms which produced multiple strong tornadoes throughout the state, including one which led to significant damage in the town of Greenfield, IA, among other locations. This line of storms also produced damaging winds, leading to widespread tree damage and power outages throughout the forecast area.",IA 57 closed between Co Hwy T19 and T25 due to water over the road.,CSV
